adminregion,ain,assessorid,bathrooms,bedrooms,center_lat,center_lon,cluster,effectiveyearbuilt,istaxableparcel,location_1,location_1_address,nettaxablevalue,parcelboundarydescription,parcelclassification,propertylocation,recordingdate,roll_fixtureexemp,roll_fixturevalue,roll_homeownersexemp,roll_impbaseyear,roll_impvalue,roll_landbaseyear,roll_landvalue,roll_perspropexemp,roll_perspropvalue,roll_realestateexemp,roll_totalexemption,roll_totalvalue,roll_totlandimp,rollyear,rowid,situscity,situsdirection,situsfraction,situshouseno,situsstreet,situsunit,situszip,situszip5,sqftmain,taxratearea,taxratearea_city,totbuildingdatalines,units,usecode,usecodedescchar1,usecodedescchar2,usecodedescchar3,usecodedescchar4,usetype,yearbuilt,sqft_value
11,5186003036,5186-003-036,4,4,34.03373996,-118.20466100,11404,1950,Y,"{'type': 'Point', 'coordinates': [-118.204661, 34.03373996]}",6TH ST,55454,HAMMELL'S SUB OF LOTS 31 AND 32 WORKMAN AND HELLMAN SUB LOT   33 BLK    A, ,3015 E 6TH ST  LOS ANGELES CA  90023,20140401,0,0,0,1975,35181,1975,20273,0,0,0,0,55454,55454,2016,20165186003036,LOS ANGELES CA,E, ,3015,6TH ST, ,90023-1658,90023,1904,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1950,29.125
11,5186008010,5186-008-010,4,4,34.03176360,-118.19881104,11404,1925,Y,"{'type': 'Point', 'coordinates': [-118.19881104, 34.0317636]}",LORENA ST,273060,KENYON AND SMITH TRACT LOT 24 AND NE 9 FT OF LOT   25, ,529 S LORENA ST  LOS ANGELES CA  90063,20130416,0,0,0,2013,106623,2013,166437,0,0,0,0,273060,273060,2016,20165186008010,LOS ANGELES CA,S, ,529,LORENA ST, ,90063-3143,90063,2349,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1923,116.24521072796935
11,5185033013,5185-033-013,0,0,34.03303497,-118.20975568,11404,1964,Y,"{'type': 'Point', 'coordinates': [-118.20975568, 34.03303497]}",CAMULOS ST,92244,GOLDSBERRY'S SUB BEING A SUB OF LOT 20 OF WORKMAN AND HELLMAN SUB LOT   12, ,719 CAMULOS ST  LOS ANGELES CA  90023,20150204,0,0,7000,1975,81366,1975,17578,0,300,0,7000,99244,98944,2016,20165185033013,LOS ANGELES CA, , ,719,CAMULOS ST, ,90023-1513,90023,4952,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1963,20.041195476575123
11,5186001052,5186-001-052,5,6,34.03498681,-118.20292805,11404,1967,Y,"{'type': 'Point', 'coordinates': [-118.20292805, 34.03498681]}",5TH ST,125205,"E A MILLER'S SUB OF LOTS 33,34 AND 35 OF WORKMAN AND HELLMAN SUB LOT   58", ,3037 E 5TH ST  LOS ANGELES CA  90063,19880822,0,0,0,1989,21227,1989,103978,0,0,0,0,125205,125205,2016,20165186001052,LOS ANGELES CA,E, ,3037,5TH ST, ,90063-3108,90063,2630,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1959,47.606463878327
11,5185034005,5185-034-005,5,10,34.03255848,-118.21012969,11403,2004,Y,"{'type': 'Point', 'coordinates': [-118.21012969, 34.03255848]}",CAMULOS ST,1018590,STEPHENSON HEIGHTS TRACT LOT    3, ,737 CAMULOS ST  LOS ANGELES CA  90023,20061103,0,0,0,2007,565884,2007,452706,0,0,0,0,1018590,1018590,2016,20165185034005,LOS ANGELES CA, , ,737,CAMULOS ST, ,90023-1544,90023,4898,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1911,207.96039199673336
11,5186005019,5186-005-019,4,5,34.03446121,-118.20059381,11404,1955,Y,"{'type': 'Point', 'coordinates': [-118.20059381, 34.03446121]}",GRANDE VISTA AVE,53999,MOUNTAIN VIEW TRACT AS PER BK 24 PG 95 OF M R NW 22 FT OF NE 45 FT OF LOT 6 AND NE 45 FT OF LOTS 7 AND LOT    8 BLK    B, ,430 S GRANDE VISTA AVE  LOS ANGELES CA  90063,19721220,0,0,0,1975,36838,1975,17161,0,0,0,0,53999,53999,2016,20165186005019,LOS ANGELES CA,S, ,430,GRANDE VISTA AVE, ,90063-3161,90063,2326,00004,LOS ANGELES,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1922,23.215391229578675
11,5186003033,5186-003-033,5,4,34.03354408,-118.20422164,11404,1930,Y,"{'type': 'Point', 'coordinates': [-118.20422164, 34.03354408]}",6TH ST,295495,HAMMELL'S SUB OF LOTS 31 AND 32 WORKMAN AND HELLMAN SUB NW 5 FT OF LOT 29 AND ALL OF LOT   30 BLK    A, ,3031 E 6TH ST  LOS ANGELES CA  90023,20130814,0,0,0,2010,153746,2010,141749,0,0,0,0,295495,295495,2016,20165186003033,LOS ANGELES CA,E, ,3031,6TH ST, ,90023-1659,90023,2882,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1903,102.53122831367106
11,5256010055,5256-010-055,7,8,34.06947683,-118.13032301,11402,1973,Y,"{'type': 'Point', 'coordinates': [-118.13032301, 34.06947683]}",HELLMAN AVE,319498,PARCEL MAP AS PER BK 47 PG 68 OF P M LOT    2, ,526 W HELLMAN AVE  MONTEREY PARK CA  91754,19980730,0,0,0,1979,276278,1979,43220,0,0,0,0,319498,319498,2016,20165256010055,MONTEREY PARK CA,W, ,526,HELLMAN AVE, ,91754-1049,91754,4204,01840,MONTEREY PARK,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1973,75.99857278782112
11,5186004029,5186-004-029,4,8,34.03276846,-118.20144882,11404,1964,Y,"{'type': 'Point', 'coordinates': [-118.20144882, 34.03276846]}",LANFRANCO ST,499000,MOUNTAIN VIEW TRACT AS PER BK 24 PG 95 OF M R LOT 6 AND SE 8 FT OF LOT    7 BLK    D, ,3212 LANFRANCO ST  LOS ANGELES CA  90063,20051103,0,0,0,2006,229600,2006,269400,0,0,0,0,499000,499000,2016,20165186004029,LOS ANGELES CA, , ,3212,LANFRANCO ST, ,90063-3150,90063,2832,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1964,176.20056497175142
11,5185036022,5185-036-022,4,6,34.03267733,-118.20776891,11404,1925,Y,"{'type': 'Point', 'coordinates': [-118.20776891, 34.03267733]}",GUIRADO ST,489200,EUCLID CREST LOT   13, ,2848 GUIRADO ST  LOS ANGELES CA  90023,20060216,0,0,0,2006,190900,2006,298100,0,200,0,0,489200,489000,2016,20165185036022,LOS ANGELES CA, , ,2848,GUIRADO ST, ,90023-1519,90023,2666,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1918,183.49587396849213
11,5186004002,5186-004-002,5,9,34.03327354,-118.20036634,11404,1964,Y,"{'type': 'Point', 'coordinates': [-118.20036634, 34.03327354]}",5TH ST,331162,MOUNTAIN VIEW TRACT AS PER BK 24 PG 95 OF MISC LOT    2 BLK    C, ,3232 E 5TH ST  LOS ANGELES CA  90063,20081003,0,0,0,2002,219874,2002,111288,0,0,0,0,331162,331162,2016,20165186004002,LOS ANGELES CA,E, ,3232,5TH ST, ,90063-3173,90063,3162,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1964,104.73181530676787
11,5186006024,5186-006-024,4,4,34.03442574,-118.19890226,11404,1920,Y,"{'type': 'Point', 'coordinates': [-118.19890226, 34.03442574]}",4TH ST,530144,"TRACT # 2416 LOT COM AT MOST E COR OF LOT 3 TH S 27¢49'30'' W 206.38 FT TH N 61¢53'30'' W 60 FT TH N 27¢49'30'' E TO NE LINE OF LOT 2 TH S 61¢53'30'' E 60 FT TO BEG ALL OF LOT 3 AND PART OF LOTS 2,5 AND LOT    6", ,3250 E 4TH ST  LOS ANGELES CA  90063,20061201,0,0,0,2005,176619,2005,353245,0,280,0,0,530144,529864,2016,20165186006024,LOS ANGELES CA,E, ,3250,4TH ST, ,90063-3105,90063,2720,00004,LOS ANGELES,4,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1915,194.90588235294118
11,5186003012,5186-003-012,4,6,34.03374690,-118.20373269,11404,1955,Y,"{'type': 'Point', 'coordinates': [-118.20373269, 34.0337469]}",LANFRANCO ST,107449,HAMMELL'S SUB OF LOTS 31 AND 32 WORKMAN AND HELLMAN SUB LOT   10 BLK    A, ,3042 LANFRANCO ST  LOS ANGELES CA  90063,19921221,0,0,0,1977,66466,1977,40983,0,0,0,0,107449,107449,2016,20165186003012,LOS ANGELES CA, , ,3042,LANFRANCO ST, ,90063-3135,90063,2752,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1890,39.043968023255815
11,5185036015,5185-036-015,4,4,34.03205902,-118.20741404,11404,1915,Y,"{'type': 'Point', 'coordinates': [-118.20741404, 34.03205902]}",OREGON ST,162689,EUCLID CREST LOT   26, ,2909 OREGON ST  LOS ANGELES CA  90023,19940623,0,0,7000,1994,80638,1994,89051,0,0,0,7000,169689,169689,2016,20165185036015,LOS ANGELES CA, , ,2909,OREGON ST, ,90023-1524,90023,4676,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1915,36.289349871685204
11,5186004034,5186-004-034,4,4,34.03262980,-118.20178062,11404,1929,Y,"{'type': 'Point', 'coordinates': [-118.20178062, 34.0326298]}",GRANDE VISTA AVE,285207,TRACT # 7315 LOT    1, ,550 S GRANDE VISTA AVE  LOS ANGELES CA  90063,20100831,0,0,7000,2011,175324,2011,116883,0,0,0,7000,292207,292207,2016,20165186004034,LOS ANGELES CA,S, ,550,GRANDE VISTA AVE, ,90063-3149,90063,3230,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1929,90.46656346749226
11,5185036014,5185-036-014,3,5,34.03199367,-118.20726895,11404,1910,Y,"{'type': 'Point', 'coordinates': [-118.20726895, 34.03199367]}",OREGON ST,186973,EUCLID CREST LOT   25, ,2915 OREGON ST  LOS ANGELES CA  90023,20090728,0,0,7000,1985,108191,1985,85782,0,0,0,7000,193973,193973,2016,20165185036014,LOS ANGELES CA, , ,2915,OREGON ST, ,90023-1500,90023,2524,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1910,76.85142630744849
05,5339019018,5339-019-018,4,6,34.09322549,-118.14555463,05410,1954,Y,"{'type': 'Point', 'coordinates': [-118.14555463, 34.09322549]}",VINE ST,374809,SUB # 6 OF DOLGEVILLE LOT   14 BLK   38, ,2011 VINE ST  ALHAMBRA CA  91801,20110921,0,0,7000,1995,210132,1995,171677,0,0,0,7000,381809,381809,2016,20165339019018,ALHAMBRA CA, , ,2011,VINE ST, ,91801-1859,91801,3020,01797,ALHAMBRA   ,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1910,126.42682119205298
11,5186004028,5186-004-028,4,8,34.03269906,-118.20129129,11404,1964,Y,"{'type': 'Point', 'coordinates': [-118.20129129, 34.03269906]}",LANFRANCO ST,509000,MOUNTAIN VIEW TRACT AS PER BK 24 PG 95 OF MISC LOT    5 BLK    D, ,3216 LANFRANCO ST  LOS ANGELES CA  90063,20051103,0,0,0,2006,234200,2006,274800,0,0,0,0,509000,509000,2016,20165186004028,LOS ANGELES CA, , ,3216,LANFRANCO ST, ,90063-3151,90063,2832,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1964,179.7316384180791
11,5186004035,5186-004-035,4,4,34.03251853,-118.20185126,11404,1929,Y,"{'type': 'Point', 'coordinates': [-118.20185126, 34.03251853]}",GRANDE VISTA AVE,48817,TRACT # 7315 LOT    2, ,554 S GRANDE VISTA AVE  LOS ANGELES CA  90063,19930910,0,0,0,1975,32692,1975,16125,0,0,0,0,48817,48817,2016,20165186004035,LOS ANGELES CA,S, ,554,GRANDE VISTA AVE, ,90063-3148,90063,3248,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1927,15.029864532019705
11,5185029019,5185-029-019,4,4,34.03422990,-118.21398985,11404,1924,Y,"{'type': 'Point', 'coordinates': [-118.21398985, 34.0342299]}",MATHEWS ST,286797,TRACT # 4887 LOT   17 BLK    D, ,733 S MATHEWS ST  LOS ANGELES CA  90023,20110630,0,0,0,2011,135282,2011,151515,0,0,0,0,286797,286797,2016,20165185029019,LOS ANGELES CA,S, ,733,MATHEWS ST, ,90023-1312,90023,2510,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1922,114.2617529880478
11,5185035005,5185-035-005,4,4,34.03299354,-118.20847265,11404,1924,Y,"{'type': 'Point', 'coordinates': [-118.20847265, 34.03299354]}",GUIRADO ST,477311,CAMULOS STREET TRACT LOT    5, ,2822 GUIRADO ST  LOS ANGELES CA  90023,20070619,0,0,0,2007,270455,2007,206856,0,0,0,0,477311,477311,2016,20165185035005,LOS ANGELES CA, , ,2822,GUIRADO ST, ,90023-1519,90023,3508,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1924,136.06356898517674
11,5186006023,5186-006-023,4,4,34.03453545,-118.19905675,11404,1915,Y,"{'type': 'Point', 'coordinates': [-118.19905675, 34.03453545]}",4TH ST,268293,"TRACT # 2416 LOT COM AT MOST N COR OF LOT 1 TH S 27¢49'30'' W 180.13 FT TH S 61¢ 53'30'' E 60 FT TH N 27¢49'30'' E TO NE LINE OF LOT 2 TH N 61¢53'30'' W 60 FT TO BEG ALL OF LOT 1 AND PART OF LOTS 2,4 AND LOT    5", ,3242 E 4TH ST  LOS ANGELES CA  90063,20020307,0,0,0,2002,81108,2002,187185,0,0,0,0,268293,268293,2016,20165186006023,LOS ANGELES CA,E, ,3242,4TH ST, ,90063-3105,90063,2720,00004,LOS ANGELES,4,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1915,98.63713235294118
11,5185030016,5185-030-016,2,2,34.03383858,-118.21313693,11404,1924,Y,"{'type': 'Point', 'coordinates': [-118.21313693, 34.03383858]}",FICKETT ST,326347,TRACT # 4887 LOT   17 BLK    F, ,735 S FICKETT ST  LOS ANGELES CA  90023,19990820,0,0,0,1990,186484,1990,139863,0,0,0,0,326347,326347,2016,20165185030016,LOS ANGELES CA,S, ,735,FICKETT ST, ,90023-1425,90023,2096,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1924,155.69990458015266
11,5186008032,5186-008-032,4,4,34.03273297,-118.19871721,11404,1957,Y,"{'type': 'Point', 'coordinates': [-118.19871721, 34.03273297]}",BERNAL AVE,278780,KENYON AND SMITH TRACT LOT   45, ,462 S BERNAL AVE  LOS ANGELES CA  90063,20140715,0,0,0,2013,122746,2013,156034,0,0,0,0,278780,278780,2016,20165186008032,LOS ANGELES CA,S, ,462,BERNAL AVE, ,90063-3175,90063,2112,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1956,131.99810606060606
11,5185035009,5185-035-009,4,4,34.03283641,-118.20914342,11404,1930,Y,"{'type': 'Point', 'coordinates': [-118.20914342, 34.03283641]}",OREGON ST,223118,KRANER TRACT SE 6 FT OF LOT 1 AND ALL OF LOT    2, ,2807 OREGON ST  LOS ANGELES CA  90023,20050418,0,0,0,1984,131950,1984,91168,0,0,0,0,223118,223118,2016,20165185035009,LOS ANGELES CA, , ,2807,OREGON ST, ,90023-1522,90023,3574,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1920,62.42809177392277
11,5185030019,5185-030-019,4,4,34.03417657,-118.21292466,11404,1925,Y,"{'type': 'Point', 'coordinates': [-118.21292466, 34.03417657]}",FICKETT ST,360304,TRACT # 4887 LOT   20 BLK    F, ,721 S FICKETT ST  LOS ANGELES CA  90023,20040402,0,0,0,2004,132111,2004,228193,0,0,0,0,360304,360304,2016,20165185030019,LOS ANGELES CA,S, ,721,FICKETT ST, ,90023-1425,90023,2344,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1924,153.7133105802048
11,5186002009,5186-002-009,4,8,34.03442810,-118.20387731,11404,1961,Y,"{'type': 'Point', 'coordinates': [-118.20387731, 34.0344281]}",LANFRANCO ST,66431,HAMMELL'S SUB OF LOTS 31 AND 32 WORKMAN AND HELLMAN SUB LOT    5 BLK    B, ,3025 LANFRANCO ST  LOS ANGELES CA  90063,20141029,0,0,0,1975,45538,1975,20893,0,0,0,0,66431,66431,2016,20165186002009,LOS ANGELES CA, , ,3025,LANFRANCO ST, ,90063-3134,90063,2819,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1921,23.565448740688186
11,5186001028,5186-001-028,5,6,34.03542094,-118.20173399,11404,1931,Y,"{'type': 'Point', 'coordinates': [-118.20173399, 34.03542094]}",EAGLE ST,411131,"E A MILLER'S SUB OF LOTS 33,34 AND 35 OF WORKMAN AND HELLMAN SUB LOT   30", ,3065 EAGLE ST  LOS ANGELES CA  90063,20050727,0,0,0,2006,206971,2006,204160,0,0,0,0,411131,411131,2016,20165186001028,LOS ANGELES CA, , ,3065,EAGLE ST, ,90063-3117,90063,2641,00004,LOS ANGELES,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1908,155.67247254827717
11,5185034004,5185-034-004,4,4,34.03265984,-118.21002690,11404,1932,Y,"{'type': 'Point', 'coordinates': [-118.2100269, 34.03265984]}",CAMULOS ST,280931,STEPHENSON HEIGHTS TRACT SW 25 FT OF NW 50 FT AND SE 120 FT OF LOT    2, ,733 CAMULOS ST  LOS ANGELES CA  90023,19950810,0,0,0,1996,112258,1996,168393,0,280,0,0,280931,280651,2016,20165185034004,LOS ANGELES CA, , ,733,CAMULOS ST, ,90023-1544,90023,2192,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1914,128.16195255474452
11,5185035001,5185-035-001,3,3,34.03326100,-118.20906818,11404,1923,Y,"{'type': 'Point', 'coordinates': [-118.20906818, 34.033261]}",CAMULOS ST,880729,CAMULOS STREET TRACT LOT    1, ,700 CAMULOS ST  LOS ANGELES CA  90023,20140723,0,0,0,2015,373104,2015,507625,0,0,0,0,880729,880729,2016,20165185035001,LOS ANGELES CA, , ,700,CAMULOS ST, ,90023-1514,90023,4651,00004,LOS ANGELES,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1919,189.3633627176951
11,5186006007,5186-006-007,4,7,34.03479702,-118.20033183,11404,1960,Y,"{'type': 'Point', 'coordinates': [-118.20033183, 34.03479702]}",EAGLE ST,289948,MOUNTAIN VIEW TRACT AS PER BK 24 PG 95 OF MISC LOT   10 BLK    A, ,3205 EAGLE ST  LOS ANGELES CA  90063,20151124,0,0,0,2003,167607,2003,122341,0,0,0,0,289948,289948,2016,20165186006007,LOS ANGELES CA, , ,3205,EAGLE ST, ,90063-3174,90063,2962,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1914,97.88926401080352
11,5186013012,5186-013-012,4,8,34.03155991,-118.19676783,11404,1927,Y,"{'type': 'Point', 'coordinates': [-118.19676783, 34.03155991]}",5TH ST,119805,PIONEER INVESTMENT AND TRUST CO'S CRESTA DEL ARROYO TRACT LOT  159, ,3440 E 5TH ST  LOS ANGELES CA  90063,20130710,0,0,7000,1979,88581,1979,38224,0,0,0,7000,126805,126805,2016,20165186013012,LOS ANGELES CA,E, ,3440,5TH ST, ,90063-2956,90063,4480,00004,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1927,28.3046875
11,5188006036,5188-006-036,4,4,34.02715417,-118.19568155,11404,1927,Y,"{'type': 'Point', 'coordinates': [-118.19568155, 34.02715417]}",PERCY ST,496737,TRACT # 953 LOT    5, ,3561 PERCY ST  LOS ANGELES CA  90023,20150429,0,0,0,2015,198989,2015,297468,0,280,0,0,496737,496457,2016,20165188006036,LOS ANGELES CA, , ,3561,PERCY ST, ,90023-1717,90023,2224,00004,LOS ANGELES,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1909,223.35296762589928
11,5188003013,5188-003-013,4,4,34.02935117,-118.19782835,11404,1950,Y,"{'type': 'Point', 'coordinates': [-118.19782835, 34.02935117]}",SABINA ST,395626,THE SCHMITT TRACT EX OF ST LOT 20 AND EX OF STS LOT   21 BLK    1, ,3455 SABINA ST  LOS ANGELES CA  90023,20050405,0,0,7000,1989,210823,1989,191803,0,0,0,7000,402626,402626,2016,20165188003013,LOS ANGELES CA, , ,3455,SABINA ST, ,90023-1720,90023,3086,00004,LOS ANGELES,4,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1950,130.46856772521062
11,5188004012,5188-004-012,5,6,34.02823019,-118.19811221,11404,1926,Y,"{'type': 'Point', 'coordinates': [-118.19811221, 34.02823019]}",PERCY ST,412141,THE SCHMITT TRACT LOT   18 BLK    2, ,3465 PERCY ST  LOS ANGELES CA  90023,19900131,0,0,0,1990,269481,1990,142660,0,0,0,0,412141,412141,2016,20165188004012,LOS ANGELES CA, , ,3465,PERCY ST, ,90023-1716,90023,3968,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1921,103.86617943548387
11,5188004013,5188-004-013,4,5,34.02829727,-118.19826373,11404,1929,Y,"{'type': 'Point', 'coordinates': [-118.19826373, 34.02829727]}",PERCY ST,474121,THE SCHMITT TRACT LOT   19 BLK    2, ,3459 PERCY ST  LOS ANGELES CA  90023,20140911,0,0,0,2015,271071,2015,203050,0,0,0,0,474121,474121,2016,20165188004013,LOS ANGELES CA, , ,3459,PERCY ST, ,90023-1716,90023,3225,00004,LOS ANGELES,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1922,147.01426356589147
11,5188003052,5188-003-052,4,6,34.02824498,-118.19515776,11404,1959,Y,"{'type': 'Point', 'coordinates': [-118.19515776, 34.02824498]}",SABINA ST,410044,TRACT # 831 W 50 FT OF LOT   10, ,3559 SABINA ST  LOS ANGELES CA  90023,19921223,0,0,0,1993,207949,1993,202095,0,0,0,0,410044,410044,2016,20165188003052,LOS ANGELES CA, , ,3559,SABINA ST, ,90023-1721,90023,2979,00004,LOS ANGELES,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1909,137.6448472641826
11,5188009008,5188-009-008,4,6,34.02367570,-118.19339049,11404,1925,Y,"{'type': 'Point', 'coordinates': [-118.19339049, 34.0236757]}",CALZONA ST,327118,TRACT # 941 EX OF STS AND ALLEY LOT    8, ,916 CALZONA ST  LOS ANGELES CA  90023,20131011,0,0,0,2010,196271,2010,130847,0,0,0,0,327118,327118,2016,20165188009008,LOS ANGELES CA, , ,916,CALZONA ST, ,90023-2319,90023,3030,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1913,107.95973597359736
11,5188008001,5188-008-001,4,4,34.02630791,-118.19540548,11404,1924,Y,"{'type': 'Point', 'coordinates': [-118.19540548, 34.02630791]}",PERCY ST,393417,THE SCHMITT TRACT LOT    1 BLK    9, ,3600 PERCY ST  LOS ANGELES CA  90023,20090817,0,0,7000,2010,250744,2010,149673,0,0,0,7000,400417,400417,2016,20165188008001,LOS ANGELES CA, , ,3600,PERCY ST, ,90023-1719,90023,3312,00004,LOS ANGELES,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1921,120.89885265700484
11,5188006006,5188-006-006,4,5,34.02814723,-118.19657531,11404,1922,Y,"{'type': 'Point', 'coordinates': [-118.19657531, 34.02814723]}",SABINA ST,509000,THE SCHMITT TRACT LOT    5 BLK    5, ,3522 SABINA ST  LOS ANGELES CA  90023,20060929,0,0,0,2007,208100,2007,300900,0,0,0,0,509000,509000,2016,20165188006006,LOS ANGELES CA, , ,3522,SABINA ST, ,90023-1722,90023,2972,00004,LOS ANGELES,4,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1913,171.26514131897713
11,5188012022,5188-012-022,4,6,34.02347712,-118.19405361,11404,1940,Y,"{'type': 'Point', 'coordinates': [-118.19405361, 34.02347712]}",CALZONA ST,274536,TRACT # 941 EX OF ST AND ALLEY LOT  260, ,951 CALZONA ST  LOS ANGELES CA  90023,20141112,0,0,0,2002,124789,2002,149747,0,0,0,0,274536,274536,2016,20165188012022,LOS ANGELES CA, , ,951,CALZONA ST, ,90023-2318,90023,2228,00004,LOS ANGELES,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1922,123.22082585278277
11,5188008006,5188-008-006,4,8,34.02597345,-118.19464950,11404,1926,Y,"{'type': 'Point', 'coordinates': [-118.1946495, 34.02597345]}",PERCY ST,241005,THE SCHMITT TRACT LOT    6 BLK    9, ,3626 PERCY ST  LOS ANGELES CA  90023,20151201,0,0,0,2003,137221,2003,103784,0,0,0,0,241005,241005,2016,20165188008006,LOS ANGELES CA, , ,3626,PERCY ST, ,90023-1719,90023,3881,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1910,62.09868590569441
11,5186013018,5186-013-018,4,7,34.03190849,-118.19755452,11404,1927,Y,"{'type': 'Point', 'coordinates': [-118.19755452, 34.03190849]}",5TH ST,236034,PIONEER INVESTMENT AND TRUST CO'S CRESTA DEL ARROYO TRACT LOT  165, ,3412 E 5TH ST  LOS ANGELES CA  90063,20130916,0,0,0,1998,161855,1998,74179,0,0,0,0,236034,236034,2016,20165186013018,LOS ANGELES CA,E, ,3412,5TH ST, ,90063-2906,90063,2850,00004,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1908,82.81894736842105
11,5188006030,5188-006-030,1,1,34.02788435,-118.19733091,11404,1929,Y,"{'type': 'Point', 'coordinates': [-118.19733091, 34.02788435]}",PERCY ST,199010,THE SCHMITT TRACT LOT   29 BLK    5, ,3507 PERCY ST  LOS ANGELES CA  90023,20080516,0,0,0,1985,61757,1985,137253,0,0,0,0,199010,199010,2016,20165188006030,LOS ANGELES CA, , ,3507,PERCY ST, ,90023-1717,90023,3041,00004,LOS ANGELES,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1910,65.44228872081553
